# generated by zuna-rs fif_to_csv
# sfreq=256 n_channels=12 n_samples=3840
timestamp,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8
1.207421875e1,-1.701219298e-5,-2.754765592e-5,4.498727776e-6,-2.463738610e-6,1.443828296e-5,-2.337062870e-5,2.625056368e-5,2.926830530e-5,2.488426253e-5,2.560393477e-5,8.738739780e-6,3.952677162e-6
1.207812500e1,-1.589105341e-5,-2.535943713e-5,7.330226708e-6,-4.136497580e-7,1.636891102e-5,-2.486132871e-5,2.682996274e-5,2.566147123e-5,2.488409336e-5,2.250526268e-5,1.092990533e-5,5.043877536e-6
1.208203125e1,-2.152098932e-5,-3.034048859e-5,3.048281997e-6,-4.866405561e-6,1.552945832e-5,-2.421506360e-5,2.571777623e-5,2.610152296e-5,2.250502621e-5,2.052331911e-5,9.807623428e-6,4.427616659e-6
1.208593750e1,-2.220789247e-5,-3.217461199e-5,-5.911842891e-7,-9.160706213e-6,1.371238704e-5,-2.283014874e-5,2.305308772e-5,2.726366074e-5,1.576084833e-5,1.592641456e-5,8.912282283e-6,3.604109907e-6
1.208984375e1,-1.806019282e-5,-3.068555088e-5,-1.811905804e-6,-6.362932254e-6,1.458339011e-5,-2.392065835e-5,2.381289050e-5,2.393045179e-5,1.440554934e-5,1.254608742e-5,8.952667486e-6,1.155868148e-7
1.209375000e1,-1.558607437e-5,-2.955660966e-5,-1.729095629e-6,-4.277152584e-6,1.607833110e-5,-2.471762309e-5,2.291347846e-5,2.028901872e-5,1.231703573e-5,8.124565284e-6,8.325780072e-6,5.332616979e-7
1.209765625e1,-1.789604357e-5,-3.109175304e-5,-1.086535462e-6,-6.090452644e-6,1.563688056e-5,-2.452624540e-5,2.312200195e-5,1.961277849e-5,1.093222181e-5,5.830695045e-6,6.629722520e-6,1.146944555e-6
1.210156250e1,-2.788425081e-5,-4.253001316e-5,-5.119401976e-6,-1.421763318e-5,1.462457567e-5,-2.354676690e-5,2.232862062e-5,2.382431558e-5,9.434771528e-6,8.728145076e-6,2.865064289e-6,-4.305805760e-6
1.210546875e1,-2.818331268e-5,-4.170027023e-5,-2.619149882e-6,-1.221790171e-5,1.439116841e-5,-2.326730464e-5,2.335762474e-5,2.562587724e-5,1.023688947e-5,1.126182815e-5,1.488894441e-6,-5.485414931e-6
1.210937500e1,-2.462285192e-5,-3.859271237e-5,1.505463160e-6,-8.512657587e-6,1.523950777e-5,-2.444753773e-5,2.301056702e-5,2.259602661e-5,1.105972569e-5,9.754533494e-6,1.136263421e-7,-6.028480129e-6
1.211328125e1,-2.472360029e-5,-3.746596849e-5,3.275387826e-6,-9.158707144e-6,1.736529885e-5,-2.643927655e-5,2.396575837e-5,2.211366154e-5,1.053198412e-5,1.014689951e-5,1.029127247e-6,-6.484264304e-6
1.211718750e1,-2.904830581e-5,-4.318217907e-5,1.609254241e-7,-1.538363540e-5,1.861845340e-5,-2.757459697e-5,2.653271804e-5,2.235473039e-5,1.109922232e-5,4.207913662e-6,2.596235390e-6,-7.644193829e-6
1.212109375e1,-3.032732093e-5,-4.325568079e-5,-1.676257170e-6,-1.538844663e-5,1.824063474e-5,-2.705703628e-5,2.953965850e-5,2.577604209e-5,1.403531951e-5,8.952464668e-6,3.136256510e-6,-8.161920960e-6
1.212500000e1,-2.781267540e-5,-3.663322786e-5,-6.310556842e-7,-7.667495083e-6,1.798111407e-5,-2.734089321e-5,2.962217150e-5,2.311377648e-5,1.504392276e-5,8.097939826e-6,1.918212092e-6,-6.246914836e-6
1.212890625e1,-2.451036744e-5,-3.427108823e-5,1.092190814e-6,-5.566517757e-6,1.746930502e-5,-2.641654464e-5,2.954756383e-5,2.422881516e-5,1.920022441e-5,1.432917361e-5,3.784363571e-6,-3.385027185e-6
1.213281250e1,-2.761228097e-5,-3.852406371e-5,-1.420913350e-6,-1.077230718e-5,1.644780059e-5,-2.563996713e-5,2.854455852e-5,2.692254020e-5,1.840269215e-5,1.324934692e-5,4.090834409e-6,-2.090913540e-6
1.213671875e1,-2.936643432e-5,-3.820175698e-5,-9.765331015e-7,-1.225019423e-5,1.516051452e-5,-2.434150520e-5,2.751263855e-5,2.852445141e-5,1.589363092e-5,9.203447917e-6,5.844253792e-6,-3.172799097e-6
1.214062500e1,-2.526856042e-5,-3.537428711e-5,4.397705879e-7,-4.923265806e-6,1.472650092e-5,-2.401681559e-5,2.539182788e-5,2.598892024e-5,1.428331416e-5,8.412277566e-6,3.963007202e-6,-3.747707069e-6
1.214453125e1,-1.883055847e-5,-2.884941750e-5,3.198753120e-6,-4.598771284e-7,1.468151186e-5,-2.393780596e-5,2.280465742e-5,2.286715426e-5,1.129504744e-5,5.111609426e-6,7.440803529e-6,4.470346369e-7
1.214843750e1,-2.314505036e-5,-3.351925989e-5,4.388098205e-6,-6.230841336e-6,1.524786967e-5,-2.412441063e-5,2.437967305e-5,2.605785994e-5,1.436434286e-5,1.004211845e-5,6.899452728e-6,-1.828768291e-6
1.215234375e1,-2.699028119e-5,-4.016413732e-5,3.486713013e-6,-1.430559860e-5,1.599438292e-5,-2.540061178e-5,2.665043939e-5,2.754938032e-5,1.640358641e-5,1.153518951e-5,1.007123865e-5,-5.908119874e-6
1.215625000e1,-2.379644320e-5,-3.635364556e-5,5.986707492e-6,-8.410202099e-6,1.869149855e-5,-2.771930849e-5,2.991786459e-5,2.312006472e-5,1.911863183e-5,8.248967788e-6,1.167519258e-5,-4.514809007e-6
1.216015625e1,-1.739611980e-5,-3.176797327e-5,8.204866390e-6,-4.106047527e-6,1.934202373e-5,-2.878253508e-5,2.907087219e-5,1.666393109e-5,1.665257696e-5,2.812466846e-6,1.365170647e-5,-1.169388156e-6
1.216406250e1,-1.920096111e-5,-3.268654109e-5,5.128328212e-6,-7.623276815e-6,1.953174979e-5,-2.867196417e-5,2.946176028e-5,1.914445966e-5,1.879046249e-5,6.059407042e-6,1.385669293e-5,-8.553446378e-7
1.216796875e1,-2.404167390e-5,-3.947505320e-5,3.764012888e-7,-1.409052766e-5,1.855503797e-5,-2.795419277e-5,3.099959213e-5,2.149088141e-5,2.181731361e-5,5.250803952e-6,1.364411855e-5,-3.452467126e-6
1.217187500e1,-2.043841050e-5,-3.319314055e-5,3.381044962e-6,-8.969426744e-6,1.887115104e-5,-2.770409083e-5,2.979290002e-5,1.919270471e-5,2.007511830e-5,7.992385918e-7,1.313679604e-5,-6.879561454e-8
1.217578125e1,-1.590737338e-5,-2.724713158e-5,9.057018360e-6,-3.335469273e-6,2.007631701e-5,-2.904603025e-5,2.780027717e-5,1.478761442e-5,1.792197872e-5,-1.455811798e-6,1.360684382e-5,1.506388116e-6
1.217968750e1,-1.711186815e-5,-3.002617450e-5,8.061228982e-6,-4.438400083e-6,2.029376446e-5,-2.929952461e-5,2.762171425e-5,1.389271529e-5,1.931786755e-5,-1.002119461e-6,1.360836632e-5,3.427354613e-6
1.218359375e1,-2.132949521e-5,-3.727453441e-5,5.418156434e-6,-1.138175867e-5,2.067941023e-5,-2.968055924e-5,2.973910523e-5,1.573345617e-5,2.227638834e-5,1.652553351e-6,1.501250608e-5,4.920120755e-9
1.218750000e1,-1.966431773e-5,-3.706380812e-5,6.806536021e-6,-1.276282819e-5,2.189379666e-5,-3.056691276e-5,3.277518408e-5,1.491281455e-5,2.629754817e-5,5.293995855e-6,1.736331615e-5,-2.317012786e-6
1.219140625e1,-1.654534572e-5,-3.068593287e-5,9.978674825e-6,-6.638596915e-6,2.286323070e-5,-3.208076305e-5,3.320970063e-5,1.247741329e-5,2.903640961e-5,1.038507889e-5,1.995758248e-5,3.968885096e-7
1.219531250e1,-1.275089107e-5,-2.798757305e-5,7.037421256e-6,-5.910461368e-6,2.330843563e-5,-3.232863673e-5,3.370700506e-5,1.535871343e-5,3.266866042e-5,1.750090451e-5,2.209002196e-5,1.076699391e-6
1.219921875e1,-1.677273031e-5,-3.307442603e-5,3.156426374e-6,-1.088445242e-5,2.118431257e-5,-3.009638749e-5,3.355196895e-5,2.059530016e-5,3.154750084e-5,2.318120642e-5,2.093238254e-5,1.062737851e-6
1.220312500e1,-2.199073970e-5,-3.648311031e-5,1.625420737e-6,-1.445456837e-5,1.901466203e-5,-2.834626684e-5,3.391906648e-5,2.599219260e-5,3.230125003e-5,3.083362390e-5,1.613803761e-5,1.850021079e-7
1.220703125e1,-2.129345194e-5,-3.218096390e-5,3.606860901e-6,-1.000881366e-5,1.820869147e-5,-2.711857451e-5,3.271324385e-5,2.564094029e-5,3.170942364e-5,3.036025191e-5,1.356210396e-5,1.667902325e-6
1.221093750e1,-1.848868487e-5,-2.866833347e-5,3.266602334e-6,-7.635971997e-6,1.743526445e-5,-2.637961734e-5,3.173699588e-5,2.655991557e-5,3.288025255e-5,3.312305853e-5,1.219870865e-5,5.758443422e-6
1.221484375e1,-2.439924538e-5,-3.412125079e-5,1.225181336e-6,-1.161736691e-5,1.973247345e-5,-2.829741788e-5,3.373646177e-5,2.547518670e-5,3.534464122e-5,3.042714707e-5,1.232032355e-5,1.776428235e-6
1.221875000e1,-2.883179150e-5,-3.811477291e-5,-8.675788763e-7,-1.387523571e-5,2.168689207e-5,-3.053380351e-5,3.598326657e-5,2.356864388e-5,3.755563739e-5,2.584980029e-5,1.088857516e-5,1.126769348e-6
1.222265625e1,-2.506382589e-5,-3.394511441e-5,2.799122740e-6,-9.116816727e-6,2.178426803e-5,-3.031948472e-5,3.492347969e-5,2.129948007e-5,3.592720896e-5,2.723558100e-5,1.059933402e-5,1.063186005e-6
1.222656250e1,-1.883947334e-5,-2.963179941e-5,6.702196060e-6,-6.944253073e-6,2.217758811e-5,-3.107532757e-5,3.479801671e-5,1.686663927e-5,3.822980580e-5,2.338668673e-5,1.454720677e-5,3.867135092e-6
1.223046875e1,-2.030622272e-5,-3.297107469e-5,4.081634870e-6,-9.710793165e-6,2.158774441e-5,-3.043767720e-5,3.601286517e-5,1.998172047e-5,4.120942322e-5,2.887633491e-5,1.808812885e-5,3.970194030e-6
1.223437500e1,-2.000079985e-5,-3.406828910e-5,1.224256607e-6,-1.405392413e-5,2.022039007e-5,-2.906917143e-5,3.688385550e-5,2.322101318e-5,4.278728738e-5,3.052417378e-5,2.102509461e-5,4.921976142e-6
1.223828125e1,-1.776293902e-5,-2.935486737e-5,2.440752269e-6,-9.291294191e-6,1.980376692e-5,-2.846290408e-5,3.665337863e-5,2.183984907e-5,4.107111818e-5,2.538149602e-5,1.946366865e-5,8.057768355e-6
1.224218750e1,-2.096843491e-5,-2.691682130e-5,1.897692300e-6,-5.070149655e-6,1.918168164e-5,-2.825137381e-5,3.649940481e-5,2.171955748e-5,4.140512465e-5,2.597870116e-5,1.628554492e-5,8.144477761e-6
1.224609375e1,-1.818720375e-5,-2.842624053e-5,2.176112730e-6,-6.425398624e-6,1.905961290e-5,-2.793298700e-5,3.791367271e-5,2.434877752e-5,4.475799506e-5,2.941579260e-5,1.925702054e-5,9.120321010e-6
1.225000000e1,-2.313258665e-5,-3.643325908e-5,-1.769883397e-6,-1.429734402e-5,1.977255306e-5,-2.879296335e-5,3.947854930e-5,2.805906479e-5,4.484223609e-5,3.245591870e-5,1.670089114e-5,5.179650998e-6
1.225390625e1,-2.065498848e-5,-3.601367280e-5,-5.789696843e-6,-1.398230779e-5,1.926541518e-5,-2.825699266e-5,3.945027856e-5,2.821971066e-5,4.347198774e-5,3.171688877e-5,1.611754305e-5,5.184277143e-6
1.225781250e1,-1.361654904e-5,-3.031125743e-5,1.615522933e-6,-9.010002032e-6,2.156263145e-5,-3.029019535e-5,3.840714635e-5,2.451249748e-5,3.911682143e-5,2.641751234e-5,1.842853271e-5,4.641334272e-6
1.226171875e1,-1.170323685e-5,-2.769750972e-5,7.256578556e-6,-8.076694030e-6,2.258314453e-5,-3.137816748e-5,3.809698319e-5,2.465112811e-5,3.664302130e-5,2.475278779e-5,1.978247201e-5,6.542262327e-6
1.226562500e1,-1.701432120e-5,-3.305551218e-5,3.876177288e-6,-1.184158646e-5,2.035204307e-5,-2.909958857e-5,3.755934813e-5,2.754716479e-5,3.630197170e-5,2.279722321e-5,1.974148836e-5,6.212927929e-6
1.226953125e1,-2.551440230e-5,-3.941292744e-5,-1.992977332e-6,-1.741441338e-5,1.859714757e-5,-2.742744618e-5,3.754262798e-5,3.102669507e-5,3.515806020e-5,2.370888615e-5,1.534478179e-5,6.193449167e-7
1.227343750e1,-2.536665670e-5,-3.798065518e-5,-3.953494456e-7,-1.334323133e-5,1.825152322e-5,-2.731042878e-5,3.720232053e-5,3.007568012e-5,3.549080066e-5,2.280804256e-5,1.269126551e-5,-1.600330734e-6
1.227734375e1,-2.606040653e-5,-3.847536209e-5,2.394393277e-6,-1.011063068e-5,1.833910210e-5,-2.732806934e-5,3.312804620e-5,2.576292354e-5,3.049405859e-5,1.763275577e-5,1.001480268e-5,-2.729130301e-6
1.228125000e1,-2.648605368e-5,-3.904681944e-5,1.374168960e-6,-1.180847994e-5,1.758721737e-5,-2.642625805e-5,2.964442137e-5,2.507877070e-5,2.436836439e-5,1.694083039e-5,1.118338241e-5,-2.155089987e-6
1.228515625e1,-2.907491580e-5,-4.326267663e-5,1.057616714e-6,-1.844421240e-5,1.887374310e-5,-2.802390554e-5,3.187203765e-5,2.546354881e-5,2.525227501e-5,1.772481482e-5,1.415463794e-5,-4.409308531e-6
1.228906250e1,-3.024112812e-5,-4.230191917e-5,3.687064464e-6,-1.673815859e-5,2.050235162e-5,-2.946340464e-5,3.270868183e-5,2.403354483e-5,2.637276702e-5,1.725873881e-5,1.525277639e-5,-7.988747711e-6
1.229296875e1,-2.548256452e-5,-3.725046554e-5,5.517782483e-6,-1.009658081e-5,2.038473940e-5,-2.934341137e-5,3.313536945e-5,2.467951163e-5,2.648578266e-5,2.205727287e-5,1.359535327e-5,-3.339632713e-6
1.229687500e1,-2.468454295e-5,-4.089493814e-5,3.160762617e-6,-1.197378788e-5,2.172316636e-5,-3.089662277e-5,3.671297600e-5,2.673740892e-5,3.090952669e-5,2.416292955e-5,1.206070192e-5,-3.566686701e-6
1.230078125e1,-2.786486948e-5,-4.565554991e-5,-9.610616871e-7,-1.768863149e-5,2.208198202e-5,-3.089618622e-5,3.671015293e-5,2.873048106e-5,2.672812843e-5,1.896555841e-5,1.141219855e-5,-3.874517915e-6
1.230468750e1,-2.850789497e-5,-4.249125050e-5,-1.197895131e-6,-1.330270425e-5,1.960717782e-5,-2.847018368e-5,3.256208947e-5,2.926138404e-5,2.083429717e-5,1.898517621e-5,8.263052223e-6,-1.630433076e-6
1.230859375e1,-2.211016545e-5,-3.728299635e-5,-7.375916198e-7,-7.409506452e-6,1.980958587e-5,-2.905135625e-5,2.921675514e-5,2.264710565e-5,1.530729605e-5,1.030189014e-5,1.044955843e-5,5.726351446e-7
1.231250000e1,-2.335688805e-5,-3.604737140e-5,-1.365835715e-6,-5.782977496e-6,1.817230623e-5,-2.690720248e-5,2.667429180e-5,2.147432679e-5,1.576086470e-5,8.939394320e-6,9.701378985e-6,9.050345540e-8
1.231640625e1,-3.076382927e-5,-4.233000800e-5,-3.657205980e-6,-1.081253504e-5,1.484329277e-5,-2.341221989e-5,2.461666554e-5,2.608861541e-5,1.422627884e-5,1.190703006e-5,9.015237083e-6,1.731079010e-6
1.232031250e1,-3.380902490e-5,-4.525814438e-5,-6.116974873e-6,-1.326782694e-5,1.357033398e-5,-2.220104943e-5,2.506537203e-5,2.641909305e-5,1.547522334e-5,9.572985618e-6,8.147582776e-6,1.975787285e-7
1.232421875e1,-3.070993262e-5,-4.019653716e-5,-3.605692200e-6,-8.061210792e-6,1.448418698e-5,-2.337894875e-5,2.406532258e-5,2.257054803e-5,1.288608655e-5,5.611455890e-6,6.956333436e-6,-5.870809332e-7
1.232812500e1,-2.944414700e-5,-4.102840830e-5,-3.293896043e-6,-7.647784514e-6,1.635095578e-5,-2.553646846e-5,2.694680370e-5,2.080184640e-5,1.697818698e-5,4.804356649e-6,5.274467640e-6,-1.329240945e-6
1.233203125e1,-3.163335714e-5,-4.350765448e-5,-3.712169473e-6,-1.181831340e-5,1.790312308e-5,-2.681743172e-5,2.856646279e-5,2.453115485e-5,1.907976548e-5,1.181907646e-5,6.805250905e-6,-1.795349931e-6
1.233593750e1,-3.072644176e-5,-4.344949411e-5,-2.069800075e-6,-1.356071789e-5,1.980020716e-5,-2.904928806e-5,3.003963138e-5,2.809269972e-5,1.929465179e-5,1.506977605e-5,8.943347893e-6,-2.597459456e-7
1.233984375e1,-2.918833161e-5,-3.999082401e-5,1.206301015e-8,-9.345927538e-6,2.115369716e-5,-3.021128396e-5,2.984495586e-5,2.621177737e-5,1.719626198e-5,9.807855349e-6,7.365184047e-6,1.007110313e-6
1.234375000e1,-3.335894871e-5,-4.289394928e-5,-7.816170751e-7,-1.009797234e-5,2.109671914e-5,-2.997243246e-5,2.969253364e-5,2.615255653e-5,1.778830483e-5,1.146406339e-5,2.548589919e-6,-8.831539162e-7
1.234765625e1,-3.640143404e-5,-4.604847345e-5,-3.444658432e-6,-1.398722452e-5,1.878610783e-5,-2.747405779e-5,2.597817365e-5,2.731233872e-5,1.194552715e-5,9.277295248e-6,1.949511216e-6,-4.595872269e-6
1.235156250e1,-3.925656347e-5,-5.204324043e-5,-6.290234523e-6,-1.803260056e-5,1.491785497e-5,-2.397489152e-5,2.004395355e-5,2.872322693e-5,4.102650109e-6,4.991932656e-6,1.024191533e-6,-7.156321772e-6
1.235546875e1,-3.781611304e-5,-4.979642836e-5,-5.043797955e-6,-1.361861723e-5,1.315486224e-5,-2.204499469e-5,1.804885687e-5,2.671844777e-5,6.119647878e-6,6.401739938e-6,-2.082880883e-6,-6.918399322e-6
1.235937500e1,-3.293564077e-5,-4.481849828e-5,-2.269648348e-6,-9.133166714e-6,1.412598613e-5,-2.317663893e-5,1.866991624e-5,2.373255302e-5,8.435529708e-6,7.463227575e-6,-2.290717703e-6,-6.337168998e-6
1.236328125e1,-3.161880886e-5,-4.642795102e-5,-4.224594250e-6,-1.231159149e-5,1.658861038e-5,-2.541969116e-5,2.262747330e-5,2.096060052e-5,1.338403854e-5,4.425210591e-6,3.812279829e-6,-7.886822459e-6
1.236718750e1,-3.533668496e-5,-4.961326704e-5,-6.126535482e-6,-1.757550854e-5,1.744252404e-5,-2.621199201e-5,2.310678065e-5,2.265613693e-5,1.034440083e-5,4.401789283e-6,6.445146028e-6,-7.852707313e-6
1.237109375e1,-2.936562487e-5,-4.310374788e-5,7.070167385e-7,-1.338661423e-5,1.969643927e-5,-2.817331733e-5,2.569996832e-5,2.094830597e-5,1.324513232e-5,5.026323834e-6,1.262395381e-5,-5.942906682e-6
1.237500000e1,-2.426195533e-5,-3.429014032e-5,5.716800842e-6,-5.892774425e-6,2.066215711e-5,-2.903936911e-5,2.736302849e-5,1.896001959e-5,1.747291208e-5,5.726580639e-6,1.306526428e-5,5.942098937e-7
1.237890625e1,-2.341397158e-5,-3.402997754e-5,3.744893547e-6,-5.191364835e-6,1.909541243e-5,-2.845274685e-5,2.845173185e-5,2.150195542e-5,2.183318975e-5,1.127942232e-5,1.309509298e-5,4.997421001e-6
1.238281250e1,-2.969685374e-5,-4.134802657e-5,-1.009370862e-6,-1.230682210e-5,1.794228592e-5,-2.713587492e-5,3.021186058e-5,2.312660399e-5,2.381883132e-5,9.683425560e-6,1.190599778e-5,2.252158083e-6
1.238671875e1,-3.076841676e-5,-4.378004814e-5,-2.224551963e-6,-1.494283697e-5,1.713185520e-5,-2.636789941e-5,2.801476694e-5,2.108529407e-5,2.006008071e-5,4.658667422e-6,1.105414503e-5,4.856312330e-7
1.239062500e1,-2.733510701e-5,-3.892317909e-5,-1.141445750e-6,-8.446151696e-6,1.693097147e-5,-2.588113603e-5,2.769043931e-5,1.723769856e-5,2.025660615e-5,1.355506697e-6,6.027372820e-6,1.020588229e-6
1.239453125e1,-2.637406942e-5,-3.961155016e-5,1.603463716e-6,-7.502009339e-6,1.747124588e-5,-2.638242768e-5,2.488033169e-5,1.653317122e-5,1.615853944e-5,4.364700544e-6,5.328612588e-6,-5.691373985e-7
1.239843750e1,-3.252744136e-5,-4.735159018e-5,-2.519746431e-6,-1.385732412e-5,1.527246241e-5,-2.445795872e-5,2.054782453e-5,2.190481791e-5,1.031755437e-5,1.093370884e-5,4.184816589e-6,-4.726212410e-6
1.240234375e1,-3.330279287e-5,-4.998472286e-5,-4.839513167e-6,-1.834789873e-5,1.465745299e-5,-2.367942034e-5,2.069985749e-5,2.413536458e-5,1.070603503e-5,1.378110028e-5,4.828796591e-6,-4.409544090e-6
1.240625000e1,-2.954044612e-5,-4.032769357e-5,-1.546780140e-6,-1.173241981e-5,1.386613985e-5,-2.308666444e-5,2.187782229e-5,2.553459490e-5,1.285428061e-5,1.820902798e-5,6.065443358e-6,-4.613041327e-8
1.241015625e1,-2.685094296e-5,-3.647751873e-5,2.943984043e-7,-6.902525001e-6,1.436110870e-5,-2.333131124e-5,2.437424155e-5,2.693718670e-5,1.905741010e-5,2.393953582e-5,6.355666756e-6,3.486237802e-6
1.241406250e1,-2.267199852e-5,-3.556146839e-5,-4.118637378e-7,-8.310330486e-6,1.592529588e-5,-2.460817632e-5,2.715969640e-5,2.804024189e-5,2.280748413e-5,2.534132909e-5,1.093018818e-5,4.768294730e-6
1.241796875e1,-2.583997775e-5,-3.890206062e-5,-2.255711934e-6,-1.479346156e-5,1.729425639e-5,-2.647769179e-5,3.080700480e-5,3.124788782e-5,2.446485450e-5,2.776890688e-5,1.176798196e-5,3.833187293e-6
1.242187500e1,-2.418440818e-5,-3.879531505e-5,-2.497430842e-6,-1.303129648e-5,2.008921729e-5,-2.899953870e-5,3.216463665e-5,2.724531987e-5,2.209016020e-5,2.367507477e-5,1.202207932e-5,2.636146519e-6
1.242578125e1,-1.980570778e-5,-3.593682413e-5,2.021457021e-6,-7.616637504e-6,2.204066368e-5,-3.048306098e-5,3.066740464e-5,2.172963832e-5,1.722885827e-5,1.883111690e-5,1.118044202e-5,2.376201337e-6
1.242968750e1,-2.418374970e-5,-3.590669439e-5,4.530682872e-6,-8.553844964e-6,2.235920510e-5,-3.121166446e-5,2.914307333e-5,2.044724533e-5,1.207753576e-5,1.595744470e-5,9.503977708e-6,2.170786729e-6
1.243359375e1,-3.162493158e-5,-4.301804074e-5,9.047481058e-7,-1.478720151e-5,1.983303991e-5,-2.861680514e-5,2.782862066e-5,2.370267248e-5,1.063444870e-5,1.930063081e-5,7.380194802e-6,8.244485912e-7
1.243750000e1,-3.208731505e-5,-4.321361848e-5,3.878892585e-7,-1.566087849e-5,1.806625187e-5,-2.655934077e-5,2.857831350e-5,2.619409861e-5,1.512602739e-5,2.188108738e-5,6.076147656e-6,1.202953399e-7
1.244140625e1,-2.761031101e-5,-3.816024400e-5,3.447191602e-6,-1.114673069e-5,1.848672764e-5,-2.718523683e-5,2.821769885e-5,2.553811282e-5,1.689558485e-5,2.223039701e-5,8.826291378e-6,-1.558912004e-6
1.244531250e1,-2.624179069e-5,-3.526567889e-5,4.449968401e-6,-9.553898053e-6,1.842643178e-5,-2.725141348e-5,2.919923099e-5,2.688996392e-5,2.113932169e-5,2.726790990e-5,1.114360111e-5,1.537248750e-6
1.244921875e1,-2.594011494e-5,-3.728508818e-5,1.560608212e-6,-1.366703145e-5,1.736983722e-5,-2.658817721e-5,2.865134775e-5,2.900910658e-5,2.184940786e-5,2.885707909e-5,1.367609912e-5,2.797401066e-6
1.245312500e1,-3.087106961e-5,-4.100018486e-5,-2.232726047e-6,-1.493617583e-5,1.570995664e-5,-2.448733903e-5,2.772894368e-5,2.903669338e-5,2.021247565e-5,2.863746886e-5,9.191004210e-6,3.659293725e-6
1.245703125e1,-2.643537846e-5,-3.921828102e-5,-1.768005063e-6,-1.108463948e-5,1.556338793e-5,-2.448519444e-5,2.946194763e-5,2.899446554e-5,2.555657920e-5,3.427852789e-5,6.672607014e-6,1.706266744e-6
1.246093750e1,-2.221371324e-5,-3.569749970e-5,1.292548433e-7,-9.262050298e-6,1.737354251e-5,-2.603890425e-5,2.971013237e-5,2.703782957e-5,2.478464739e-5,3.553033093e-5,6.996057891e-6,5.953956133e-6
1.246484375e1,-2.392345414e-5,-3.886337072e-5,-1.659449481e-6,-1.320458523e-5,1.793482988e-5,-2.693570605e-5,3.123614806e-5,2.645413224e-5,2.527252946e-5,3.253229806e-5,8.462355254e-6,5.930353382e-6
1.246875000e1,-3.121011832e-5,-4.447208630e-5,-7.418490895e-6,-1.763869477e-5,1.659010559e-5,-2.556410436e-5,3.290097084e-5,3.054305853e-5,2.771587424e-5,3.584123260e-5,6.657632639e-6,2.906074769e-6
1.247265625e1,-3.186772665e-5,-3.977317829e-5,-6.685451353e-6,-1.237792185e-5,1.661570786e-5,-2.536723878e-5,3.396429020e-5,2.884494279e-5,2.872335972e-5,3.336744339e-5,5.077476999e-6,5.157399755e-6
1.247656250e1,-2.737812247e-5,-3.407756958e-5,-5.447335298e-6,-6.171220321e-6,1.678335138e-5,-2.551301804e-5,3.171699427e-5,2.498930189e-5,2.753595254e-5,3.003643724e-5,5.604468242e-6,8.806323422e-6
1.248046875e1,-2.352049523e-5,-3.194824603e-5,-1.250643436e-6,-5.659708677e-6,1.678418812e-5,-2.562781629e-5,2.844363917e-5,2.148932253e-5,2.308439980e-5,2.371469054e-5,8.647240975e-6,1.097503173e-5
1.248437500e1,-2.464984027e-5,-3.777276288e-5,1.232890980e-7,-1.045881891e-5,1.618816714e-5,-2.518563815e-5,2.830593985e-5,2.409895569e-5,2.231862527e-5,2.653574302e-5,9.172293176e-6,1.001001328e-5
1.248828125e1,-2.405690793e-5,-3.661704977e-5,2.854181275e-6,-9.647501429e-6,1.707229785e-5,-2.578338899e-5,2.668118395e-5,2.294682054e-5,1.920902469e-5,2.592454439e-5,1.034777779e-5,8.479977623e-6
1.249218750e1,-2.382657294e-5,-3.181690045e-5,4.148097105e-6,-4.252963663e-6,1.803240593e-5,-2.695720104e-5,2.441336073e-5,1.721212175e-5,1.311711458e-5,1.695585706e-5,8.066879673e-6,8.289242032e-6
1.249609375e1,-2.368670903e-5,-3.108426245e-5,1.501919087e-6,-4.616947535e-6,2.004135240e-5,-2.877567567e-5,2.597913590e-5,1.518446152e-5,1.424103812e-5,1.457309645e-5,6.788116025e-6,9.469952602e-6
1.250000000e1,-2.907408998e-5,-4.011446435e-5,-4.985089959e-7,-1.319784951e-5,2.019814383e-5,-2.883287380e-5,2.519578811e-5,1.723202331e-5,1.024964695e-5,1.386538133e-5,5.834715012e-6,4.349538358e-6
1.250390625e1,-2.950568887e-5,-4.046141839e-5,7.923948715e-7,-1.292749494e-5,1.813617564e-5,-2.722427780e-5,2.449703788e-5,1.901689575e-5,8.929595424e-6,1.608403909e-5,6.905924693e-6,3.982710041e-6
1.250781250e1,-1.991518002e-5,-3.225012188e-5,9.022750419e-6,-5.483448149e-6,1.929313476e-5,-2.808517456e-5,2.445572864e-5,1.494500884e-5,1.013449673e-5,1.019231786e-5,1.127497853e-5,4.722256563e-6
1.251171875e1,-1.709329808e-5,-3.071064202e-5,1.172595512e-5,-2.915287951e-6,1.922056435e-5,-2.824649164e-5,2.395170486e-5,1.342875839e-5,1.057720146e-5,6.476322596e-6,1.152354253e-5,6.430726899e-6
1.251562500e1,-2.090174166e-5,-3.542310878e-5,6.946020221e-6,-9.220059837e-6,1.969918412e-5,-2.860542190e-5,2.644939923e-5,1.761531712e-5,1.518917725e-5,1.073055319e-5,1.291377976e-5,5.579479875e-6
1.251953125e1,-2.228283847e-5,-3.554560681e-5,3.608029374e-6,-1.090338628e-5,1.889652231e-5,-2.827589924e-5,2.531907739e-5,1.793965021e-5,1.174573936e-5,7.806453141e-6,1.328854887e-5,4.692367384e-6
